Id,Label,in_strength,out_strength,out_degree,degree,in_degree_centrality,b,out_degree_centrality,size,closeness_centrality,strength,g,betweenness_centrality,in_degree,page_rank,r,degree_centrality,y,x
n5024,12:00,0.06,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.06,153,0.0,1,3.11943563353E-5,153,9.41974378297E-5,-416.6488,-290.33508
n5025,1776,0.013333334,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013333334,153,0.0,1,2.91949933475E-5,153,9.41974378297E-5,9.707367,442.14197
n1802,FROSTED,0.25615297,0.873333335,14,16,1.88394875659E-4,153,0.00131876412962,10.0,0.00772372250661,1.129486305,153,1.5973187762E-7,2,4.57886731894E-5,153,0.00150715900528,-422.20465,215.57489
n8600,PAPA,0.035151516,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.035151516,153,0.0,2,3.20152047453E-5,153,1.88394875659E-4,-158.17487,-270.8677
n5534,BIZZ,0.013888889,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013888889,153,0.0,1,2.93859808088E-5,153,9.41974378297E-5,-19.493988,-399.37247
n5535,BLACK AND WHITE,0.026845638,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.026845638,153,0.0,1,2.96709825896E-5,153,9.41974378297E-5,198.5813,-37.93289
n5536,BLACK CAT,0.045454547,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.045454547,153,0.0,1,3.0265431095E-5,153,9.41974378297E-5,472.27966,307.01257
n5537,BLACK EYE,0.013513514,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013513514,153,0.0,1,3.95182628535E-5,153,9.41974378297E-5,482.20905,-302.6433
n5530,BIRTHSTONE,0.013513514,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013513514,153,0.0,1,2.91006030301E-5,153,9.41974378297E-5,-365.1037,-56.691925
n5531,BITCH,0.657700827,0.0,0,17,0.0016013564431,153,0.0,10.0,0.0,0.657700827,153,0.0,17,7.67506282375E-5,153,0.0016013564431,-284.81116,328.84454
n5532,BITCHES,0.07236842,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.07236842,153,0.0,1,3.42318785942E-5,153,9.41974378297E-5,-336.41577,-320.6844
n5533,BITS,0.064041878,0.0,0,3,2.82592313489E-4,153,0.0,10.0,0.0,0.064041878,153,0.0,3,4.42191752076E-5,153,2.82592313489E-4,419.70477,383.3416
n8263,MUNDANE,0.042661303,0.0,0,3,2.82592313489E-4,153,0.0,10.0,0.0,0.042661303,153,0.0,3,3.09753085355E-5,153,2.82592313489E-4,-2.6555786,-301.77582
n8262,MUNCHKIN,0.02,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.02,153,0.0,1,2.9653985263E-5,153,9.41974378297E-5,164.67133,-82.01453
n8261,MUMPS,0.019736841,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.019736841,153,0.0,1,2.93689401908E-5,153,9.41974378297E-5,-160.5433,46.675476
n8260,MULTITUDE,0.02097902,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.02097902,153,0.0,1,2.95965606047E-5,153,9.41974378297E-5,273.00006,-203.08054
n5538,BLACK MAGIC,0.01986755,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.01986755,153,0.0,1,2.93535456904E-5,153,9.41974378297E-5,474.831,142.19684
n5539,BLACK OUT,0.018181818,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.018181818,153,0.0,1,3.00715345918E-5,153,9.41974378297E-5,461.53217,-85.54074
n8265,MURKY,0.013513514,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013513514,153,0.0,1,2.96273325121E-5,153,9.41974378297E-5,-115.9877,0.8614502
n8264,MUPPETS,0.020134227,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.020134227,153,0.0,1,2.93947480138E-5,153,9.41974378297E-5,-121.45108,124.880615
n4775,VELOCITY,0.036143287,0.789473704,12,14,1.88394875659E-4,153,0.00113036925396,10.0,0.00789836781763,0.825616991,153,1.48421973285E-4,2,3.61950251735E-5,153,0.00131876412962,492.74133,240.22748
n4774,VEIN,0.546965054,0.891304361,10,14,3.76789751319E-4,153,9.41974378297E-4,10.0,0.00803507744272,1.438269415,153,1.0309805301E-4,4,8.42972759161E-5,153,0.00131876412962,-480.83096,-78.6228
n4953,WOMEN,0.893619431,0.785234909,13,27,0.00131876412962,153,0.00122456669179,10.0,0.00647565587069,1.67885434,153,3.75134751587E-4,14,1.64968980686E-4,153,0.0025433308214,208.1258,-292.53082
n4776,VELVET,0.095628378,0.79020979,13,19,5.65184626978E-4,153,0.00122456669179,10.0,0.00737882741647,0.885838168,153,5.63862401991E-4,6,7.54974581963E-5,153,0.00178975131876,-254.63695,205.76581
n4771,VEGETABLE,2.518465893,0.818181834,14,34,0.00188394875659,153,0.00131876412962,10.0,0.00782851053471,3.336647727,153,1.39907376809E-4,20,1.36556533852E-4,153,0.00320271288621,-254.16151,-246.31447
n4770,VEER,0.08108108,0.753333345,18,19,9.41974378297E-5,153,0.00169555388093,10.0,0.00750426310816,0.834414425,153,0.0,1,3.26389074476E-5,153,0.00178975131876,-444.78,-141.42291
n4773,VEHICLE,0.261638352,0.900000004,9,25,0.00150715900528,153,8.47776940467E-4,10.0,0.0073401462504,1.161638356,153,4.35624326242E-4,16,7.22381228214E-5,153,0.00235493594574,132.42316,34.384155
n4772,VEGETABLES,1.704487331,0.868020292,21,44,0.00216654107008,153,0.00197814619442,10.0,0.00777929328042,2.572507623,153,3.95229909191E-4,23,3.28959674564E-4,153,0.00414468726451,-356.10233,190.76025
n3279,PLEASE,0.291226013,0.754966876,19,33,0.00131876412962,153,0.00178975131876,10.0,0.00782049214814,1.046192889,153,0.00170432582321,14,7.2192235608E-5,153,0.00310851544838,-26.74057,129.46655
n3278,PLEASANT,0.17812777,0.605263158,19,25,5.65184626978E-4,153,0.00178975131876,10.0,0.00720465358907,0.783390928,153,9.30899634782E-4,6,1.01650192388E-4,153,0.00235493594574,-11.554291,-292.77216
n4779,VENUS,0.382779015,0.900662275,15,24,8.47776940467E-4,153,0.00141296156745,10.0,0.00798914366753,1.28344129,153,7.80112742309E-4,9,4.95980315551E-5,153,0.00226073850791,406.6183,343.48596
n4778,VENT,0.0,0.797297256,8,8,0.0,153,7.53579502638E-4,10.0,0.00789410605113,0.797297256,153,0.0,0,2.87345249016E-5,153,7.53579502638E-4,156.17285,-111.53665
n7972,LOUISIANA,0.026490066,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.026490066,153,0.0,1,2.97450143927E-5,153,9.41974378297E-5,-350.70578,-154.11621
n7973,LOVABLE,0.02027027,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.02027027,153,0.0,1,2.9828926504E-5,153,9.41974378297E-5,243.45496,53.43152
n7970,LOTION,0.106878853,0.0,0,4,3.76789751319E-4,153,0.0,10.0,0.0,0.106878853,153,0.0,4,3.47223993802E-5,153,3.76789751319E-4,-482.97012,387.61
n7971,LOTTO,0.033783782,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.033783782,153,0.0,1,3.23144020719E-5,153,9.41974378297E-5,428.33344,407.88605
n7976,LOVES,0.013605442,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013605442,153,0.0,1,2.94664185863E-5,153,9.41974378297E-5,276.78815,8.449554
n7977,LOW FAT,0.043165468,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.043165468,153,0.0,1,3.13989726784E-5,153,9.41974378297E-5,-214.42514,85.41882
n7974,LOVED,0.026490066,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.026490066,153,0.0,1,3.13565391134E-5,153,9.41974378297E-5,162.25049,292.57306
n7975,LOVELY,0.041394847,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.041394847,153,0.0,2,3.08577070824E-5,153,1.88394875659E-4,-408.3031,-342.26526
n7978,LOW LIGHT,0.013333334,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013333334,153,0.0,1,2.91931162814E-5,153,9.41974378297E-5,-5.820343,-25.817047
n7979,LOWERCASE,0.02027027,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.02027027,153,0.0,1,2.94791607521E-5,153,9.41974378297E-5,360.1402,-41.547577
n8049,MANUAL,0.043247988,0.0,0,3,2.82592313489E-4,153,0.0,10.0,0.0,0.043247988,153,0.0,3,3.72607193984E-5,153,2.82592313489E-4,107.15265,-181.57495
n8048,MANTLE,0.020134227,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.020134227,153,0.0,1,3.02035358382E-5,153,9.41974378297E-5,-220.57132,262.33502
n4547,TOLL,0.034722224,0.871621641,10,11,9.41974378297E-5,153,9.41974378297E-4,10.0,0.00820657120504,0.906343865,153,4.52129953596E-5,1,3.08745373852E-5,153,0.00103617181613,-36.41269,-484.31012
n3099,PANTS,4.343058081,0.874999984,22,53,0.00292012057272,153,0.00207234363225,10.0,0.00764846728788,5.218058065,153,2.95237753801E-4,31,6.60489607719E-4,153,0.00499246420497,-165.15775,-27.527802
n3098,PANTHER,0.128779453,0.923857862,14,18,3.76789751319E-4,153,0.00131876412962,10.0,0.0075204129868,1.052637315,153,4.1942928865E-4,4,4.07616728616E-5,153,0.00169555388093,50.111206,-71.80344
n3095,PANE,0.205977246,0.898550691,3,5,1.88394875659E-4,153,2.82592313489E-4,10.0,0.00779452661534,1.104527937,153,1.6416887422E-6,2,1.20714655579E-4,153,4.70987189148E-4,330.96198,-431.20392
n3094,PANCAKES,1.054733923,0.858267722,10,21,0.00103617181613,153,9.41974378297E-4,10.0,0.00758403007017,1.913001645,153,1.83536364382E-4,11,1.17657721037E-4,153,0.00197814619442,421.90942,-68.1832
n3097,PANIC,0.201053559,0.707482989,22,27,4.70987189148E-4,153,0.00207234363225,10.0,0.00708533701105,0.908536548,153,5.11039957462E-4,5,4.49756983191E-5,153,0.0025433308214,125.81793,-436.07626
n3096,PANEL,0.101620608,0.756756754,17,22,4.70987189148E-4,153,0.0016013564431,10.0,0.00793251340596,0.858377362,153,5.71502910137E-4,5,3.60373093659E-5,153,0.00207234363225,379.6986,-293.0855
n3091,PALE,0.134593993,0.825503347,12,16,3.76789751319E-4,153,0.00113036925396,10.0,0.00743487524554,0.96009734,153,2.00534498358E-4,4,7.15739456138E-5,153,0.00150715900528,-389.78357,29.683655
n3090,PALACE,0.073581733,0.7578125,14,17,2.82592313489E-4,153,0.00131876412962,10.0,0.00736543230894,0.831394233,153,2.31318380773E-4,3,3.65284608256E-5,153,0.0016013564431,-126.00113,-142.65594
n3093,PAN,1.123024463,0.871621616,13,28,0.00141296156745,153,0.00122456669179,10.0,0.00774967219396,1.994646079,153,4.16216903111E-4,15,1.89635443814E-4,153,0.00263752825923,169.14471,412.8061
n3092,PALM,0.152241657,0.873015898,8,14,5.65184626978E-4,153,7.53579502638E-4,10.0,0.00811839053462,1.025257555,153,9.27421029447E-5,6,4.11912041084E-5,153,0.00131876412962,508.586,-326.01703
n6660,EDGAR ALLEN POE,0.013157895,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013157895,153,0.0,1,3.00898268372E-5,153,9.41974378297E-5,-368.7896,-20.983093
n9514,SIGHTS,0.016949153,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.016949153,153,0.0,1,3.52604291836E-5,153,9.41974378297E-5,7.332184,-402.79065
n4323,SUICIDE,0.121039865,0.7635135,13,19,5.65184626978E-4,153,0.00122456669179,10.0,0.00721560726875,0.884553365,153,1.69874851849E-4,6,3.4417273831E-5,153,0.00178975131876,7.0219727,496.2771
n2077,HEAVY,1.725124674,0.833333326,16,46,0.00282592313489,153,0.00150715900528,10.0,0.00746700330656,2.558458,153,8.27162654261E-4,30,2.63473178871E-4,153,0.00433308214017,166.03351,-339.06033
n9515,SIGN UP,0.103826341,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.103826341,153,0.0,2,3.31440905183E-5,153,1.88394875659E-4,-393.76688,509.93665
n363,BEGINNING,1.057933461,0.93150686,4,28,0.00226073850791,153,3.76789751319E-4,10.0,0.00714254829567,1.989440321,153,2.12425649248E-4,24,1.1437558525E-4,153,0.00263752825923,-262.80386,-482.05228
n362,BEGINNER,0.459530884,0.867549658,18,22,3.76789751319E-4,153,0.00169555388093,10.0,0.0075398454199,1.327080542,153,1.42534078796E-4,4,5.6767208762E-5,153,0.00207234363225,-294.31827,-100.15686
n361,BEGIN,1.034440609,0.916666681,5,18,0.00122456669179,153,4.70987189148E-4,10.0,0.00731598692557,1.95110729,153,2.54417385076E-5,13,6.97716374184E-4,153,0.00169555388093,-203.08136,-380.3198
n360,BEGGAR,0.011111111,0.80405407,14,15,9.41974378297E-5,153,0.00131876412962,10.0,0.00733823255092,0.815165181,153,1.19683546303E-4,1,2.96051437008E-5,153,0.00141296156745,488.54486,89.86334
n367,BELIEF,0.9009862265,0.709459459,20,41,0.00197814619442,153,0.00188394875659,10.0,0.00761303778309,1.6104456855,153,8.34306218788E-4,21,9.95611425282E-5,153,0.00386209495102,369.66888,-108.10498
n366,BEING,0.496476912,0.73469387,13,24,0.00103617181613,153,0.00122456669179,10.0,0.00717479028426,1.231170782,153,3.38511781646E-4,11,1.41443391427E-4,153,0.00226073850791,-294.72144,-86.71759
n365,BEHIND,0.781185402,0.842465765,16,29,0.00122456669179,153,0.00150715900528,10.0,0.00732403930796,1.623651167,153,8.82780406649E-4,13,1.36976878103E-4,153,0.00273172569706,-91.19223,-153.98148
n364,BEHAVIOR,0.440640642,0.809523815,24,38,0.00131876412962,153,0.00226073850791,10.0,0.00788099363722,1.250164457,153,7.780362279E-4,14,5.62273425306E-5,153,0.00357950263753,-44.24164,-299.49176
n369,BELL,1.153532516,0.831081088,11,27,0.00150715900528,153,0.00103617181613,10.0,0.00816432323328,1.984613604,153,3.02727404062E-4,16,2.44419376623E-4,153,0.0025433308214,114.578735,86.72333
n368,BELIEVE,0.533424663,0.783783778,23,39,0.00150715900528,153,0.00216654107008,10.0,0.0078726745228,1.317208441,153,0.00118763313208,16,6.17281447266E-5,153,0.00367370007536,-391.245,151.73676
n7541,INCAPABLE,0.14473684,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.14473684,153,0.0,1,3.3327249972E-5,153,9.41974378297E-5,-320.85562,431.43365
n1538,EXCITEMENT,0.358524754,0.675324675,17,30,0.00122456669179,153,0.0016013564431,10.0,0.00732182333389,1.033849429,153,6.73429596045E-4,13,4.96723802796E-5,153,0.00282592313489,413.01288,203.57074
n3396,PRINCIPAL,0.056044604,0.69863012,18,20,1.88394875659E-4,153,0.00169555388093,10.0,0.00771795985876,0.754674724,153,3.83631600077E-4,2,3.64754805255E-5,153,0.00188394875659,-134.65286,228.44934
n1828,FUSS,0.027591456,0.684210526,20,22,1.88394875659E-4,153,0.00188394875659,10.0,0.00729573574966,0.711801982,153,1.06860626128E-4,2,3.00216379602E-5,153,0.00207234363225,406.76,470.9773
n3397,PRINCIPLE,0.014084507,0.707483007,16,17,9.41974378297E-5,153,0.00150715900528,10.0,0.00795152460762,0.721567514,153,2.43768593234E-4,1,3.02073819333E-5,153,0.0016013564431,349.9746,-311.9508
n10401,VERSA,0.04054054,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.04054054,153,0.0,1,3.01072078765E-5,153,9.41974378297E-5,-231.68094,479.85883
n10400,VERMIN,0.027027028,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.027027028,153,0.0,2,3.50964148727E-5,153,1.88394875659E-4,92.58014,394.4226
n1532,EXCEL,0.051367217,0.668965515,25,28,2.82592313489E-4,153,0.00235493594574,10.0,0.00726841063863,0.720332732,153,3.98300310838E-4,3,3.11644826592E-5,153,0.00263752825923,-174.29688,-393.27765
n1533,EXCELLENT,0.316515459,0.877551015,14,24,9.41974378297E-4,153,0.00131876412962,10.0,0.00724981530831,1.194066474,153,0.00143026585419,10,1.14545541841E-4,153,0.00226073850791,-267.2936,157.6991
n10405,VERTICALS,0.079394918,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.079394918,153,0.0,2,3.25573009475E-5,153,1.88394875659E-4,392.10767,-173.16104
n4874,WEAK,2.320192726,0.778571425,11,49,0.00357950263753,153,0.00103617181613,10.0,0.00724021442714,3.098764151,153,6.08196872024E-4,38,5.70982801454E-4,153,0.00461567445365,-377.23425,-159.5133
n1536,EXCISE,0.0,0.581081077,16,16,0.0,153,0.00150715900528,10.0,0.00749079906078,0.581081077,153,0.0,0,2.87345249016E-5,153,0.00150715900528,-306.04068,90.279785
n1537,EXCITED,0.415055501,0.725490221,19,28,8.47776940467E-4,153,0.00178975131876,10.0,0.00712440530225,1.140545722,153,5.03146540509E-4,9,9.39077727208E-5,153,0.00263752825923,159.54987,461.4422
n4875,WEAKNESS,0.34703197,0.742424229,23,25,1.88394875659E-4,153,0.00216654107008,10.0,0.00722975323645,1.089456199,153,1.54185631869E-4,2,1.02175827072E-4,153,0.00235493594574,-400.70886,407.9867
n2328,ITCH,0.986244563,0.903448253,4,18,0.00131876412962,153,3.76789751319E-4,10.0,0.00745651467733,1.889692816,153,4.23200735761E-5,14,1.67646556045E-4,153,0.00169555388093,270.49634,301.51373
n2329,ITEM,0.271683217,0.650793681,11,23,0.00113036925396,153,0.00103617181613,10.0,0.00760122072795,0.922476898,153,3.27574585025E-4,12,5.56494613257E-5,153,0.00216654107008,-157.07455,-280.27155
n7798,KILT,0.013986014,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013986014,153,0.0,1,2.93850874517E-5,153,9.41974378297E-5,-348.5088,55.06964
n7799,KINDA,0.012987013,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.012987013,153,0.0,1,2.99237951236E-5,153,9.41974378297E-5,22.113708,-32.30551
n2324,ISLAND,2.106956393,0.820689661,19,49,0.00282592313489,153,0.00178975131876,10.0,0.00749107777078,2.927646054,153,7.48654436411E-4,30,1.47373334615E-4,153,0.00461567445365,-310.26828,420.93066
n4872,WAX,0.485927202,0.874172193,13,23,9.41974378297E-4,153,0.00122456669179,10.0,0.00806239196971,1.360099395,153,1.82582410113E-4,10,1.2208396784E-4,153,0.00216654107008,108.75708,-47.591003
n2326,ISSUE,0.065694112,0.808290146,24,28,3.76789751319E-4,153,0.00226073850791,10.0,0.00806626086305,0.873984258,153,3.15514828265E-4,4,3.3866515766E-5,153,0.00263752825923,-245.3078,-477.2834
n2327,ITALIAN,0.769128017,0.776315806,25,41,0.00150715900528,153,0.00235493594574,10.0,0.00759703617721,1.545443823,153,0.00113568477588,16,8.13530276543E-5,153,0.00386209495102,-222.36221,-152.44437
n2320,IRON,1.457402794,0.873737366,23,49,0.00244913338357,153,0.00216654107008,10.0,0.0076183519398,2.33114016,153,0.00217636458056,26,1.66863580814E-4,153,0.00461567445365,142.49585,18.949036
n2321,IRREGULAR,0.242236744,0.649006635,15,19,3.76789751319E-4,153,0.00141296156745,10.0,0.00759435567816,0.891243379,153,1.87400988421E-4,4,4.97673685031E-5,153,0.00178975131876,269.82532,72.629944
n2322,IRRITATE,0.381853369,0.780821925,12,21,8.47776940467E-4,153,0.00113036925396,10.0,0.0073558134982,1.162675294,153,4.70765339318E-5,9,5.83954102479E-5,153,0.00197814619442,-219.78506,-165.38376
n4873,WAY,2.001550119,0.793103449,14,51,0.0034853051997,153,0.00131876412962,10.0,0.00726214526985,2.794653568,153,7.18190017752E-4,37,3.22167472575E-4,153,0.00480406932931,121.092896,-3.9612732
n3390,PRIEST,2.634778822,0.826388909,13,37,0.00226073850791,153,0.00122456669179,10.0,0.0076221755503,3.461167731,153,3.0688043288E-4,24,1.77192158902E-4,153,0.0034853051997,249.78485,-487.67587
n189,ARIGHT,0.0,0.888157892,10,10,0.0,153,9.41974378297E-4,10.0,0.00709765990408,0.888157892,153,0.0,0,2.87345249016E-5,153,9.41974378297E-4,-267.0412,161.16333
n188,ARGUMENT,0.885175025,0.77702701,11,27,0.00150715900528,153,0.00103617181613,10.0,0.00757727537673,1.662202035,153,3.2882138107E-4,16,7.93511802415E-5,153,0.0025433308214,200.65881,-101.5217
n187,ARGUE,1.541576076,0.777027069,10,26,0.00150715900528,153,9.41974378297E-4,10.0,0.00757564872771,2.318603145,153,2.97970943707E-4,16,1.62784108444E-4,153,0.00244913338357,-479.5268,320.67834
n186,ARENA,0.04605263,0.821917805,20,21,9.41974378297E-5,153,0.00188394875659,10.0,0.00756828460846,0.867970435,153,1.35727726011E-4,1,3.13306009374E-5,153,0.00197814619442,-477.2984,120.26434
n185,AREA,1.861506916,0.736486482,21,56,0.00329691032404,153,0.00197814619442,10.0,0.00756645108306,2.597993398,153,0.00168031279761,35,1.78109023301E-4,153,0.00527505651846,503.38214,-265.67035
n184,ARCTIC,0.032653589,0.905405411,8,10,1.88394875659E-4,153,7.53579502638E-4,10.0,0.00733972574967,0.938059,153,3.00118450061E-5,2,2.9732666098E-5,153,9.41974378297E-4,502.87195,121.71344
n183,ARCHITECTURE,0.047038011,0.785234882,12,14,1.88394875659E-4,153,0.00113036925396,10.0,0.00756110003911,0.832272893,153,2.08183880498E-5,2,3.0984875678E-5,153,0.00131876412962,-401.75113,-62.972534
n182,ARCHITECT,0.191844426,0.822368422,16,23,6.59382064808E-4,153,0.00150715900528,10.0,0.00773047079223,1.014212848,153,3.9524322018E-4,7,4.15604276628E-5,153,0.00216654107008,1.2684937,-395.51813
n181,APRON,0.0,0.885135144,14,14,0.0,153,0.00131876412962,10.0,0.00764561180482,0.885135144,153,0.0,0,2.87345249016E-5,153,0.00131876412962,-53.88318,-488.79803
n180,APPROVAL,0.123079826,0.690789477,20,28,7.53579502638E-4,153,0.00188394875659,10.0,0.00692533609325,0.813869303,153,0.00103667763374,8,4.19429540089E-5,153,0.00263752825923,-362.60217,8.882294
n987,CORK,0.185833495,0.940397329,7,10,2.82592313489E-4,153,6.59382064808E-4,10.0,0.00820302204629,1.126230824,153,2.0960371941E-5,3,3.97975462088E-5,153,9.41974378297E-4,-293.09372,-154.69208
n986,CORE,0.054528404,0.817567573,11,14,2.82592313489E-4,153,0.00103617181613,10.0,0.00806518947493,0.872095977,153,0.00113557828797,3,4.45694745625E-5,153,0.00131876412962,306.8219,-451.2511
n985,CORD,0.646170458,0.840000012,13,24,0.00103617181613,153,0.00122456669179,10.0,0.00821320105147,1.48617047,153,1.60796756804E-4,11,7.11682029897E-5,153,0.00226073850791,387.56805,286.77643
n984,CORAL,0.426143791,0.88356164,11,13,1.88394875659E-4,153,0.00103617181613,10.0,0.00716675165201,1.309705431,153,2.20962430707E-6,2,5.25783788737E-5,153,0.00122456669179,21.025146,-422.174
n983,COPY,2.846922344,0.810606058,13,31,0.00169555388093,153,0.00122456669179,10.0,0.00785206818395,3.657528402,153,1.58986462191E-4,18,1.48578315574E-4,153,0.00292012057272,90.325134,-364.2367
n4878,WEAR,0.594396486,0.810810805,16,40,0.00226073850791,153,0.00150715900528,10.0,0.00741809715036,1.405207291,153,0.00175233412643,24,2.62483945564E-4,153,0.00376789751319,66.29645,-199.00641
n981,COPIER,0.131496387,0.83108108,14,17,2.82592313489E-4,153,0.00131876412962,10.0,0.00805301511695,0.962577467,153,1.66706836276E-4,3,3.43935631044E-5,153,0.0016013564431,-198.48404,327.20874
n980,COP,2.082913935,0.905405423,16,51,0.00329691032404,153,0.00150715900528,10.0,0.00751963034307,2.988319358,153,8.14259868147E-4,35,2.80629657026E-4,153,0.00480406932931,-318.81552,-320.13593
n4879,WEARY,0.06204485,0.815789514,11,15,3.76789751319E-4,153,0.00103617181613,10.0,0.00755496110831,0.877834364,153,1.94793024757E-4,4,4.232212516E-5,153,0.00141296156745,171.20929,-374.15402
n989,CORNBEEF,0.049304558,0.866666678,11,13,1.88394875659E-4,153,0.00103617181613,10.0,0.00790931442786,0.915971236,153,9.91313780495E-5,2,3.08865776926E-5,153,0.00122456669179,181.95966,395.5681
n988,CORN,3.411091549,0.8478261,14,40,0.00244913338357,153,0.00131876412962,10.0,0.00711314701522,4.258917649,153,2.42641596098E-4,26,2.96233157702E-4,153,0.00376789751319,93.52899,490.8877
n6449,DIMES,0.04013782,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.04013782,153,0.0,2,3.27135073994E-5,153,1.88394875659E-4,96.0683,-74.61041
n6448,DILUTE,0.027210884,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.027210884,153,0.0,1,2.97702341769E-5,153,9.41974378297E-5,253.5921,-163.87952
n3630,RESERVATION,0.054473437,0.844594599,16,18,1.88394875659E-4,153,0.00150715900528,10.0,0.00814222404836,0.899068036,153,2.11768973751E-4,2,3.6126409796E-5,153,0.00169555388093,200.77563,-386.5862
n4677,TYPE,0.617164466,0.795918368,16,32,0.00150715900528,153,0.00150715900528,10.0,0.00783099076709,1.413082834,153,4.12365590062E-4,16,9.10513678278E-5,153,0.00301431801055,-23.041687,-177.65134
n6441,DIED,0.016759777,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.016759777,153,0.0,1,3.27554162115E-5,153,9.41974378297E-5,-460.70163,99.03754
n6440,DID,0.078498497,0.0,0,4,3.76789751319E-4,153,0.0,10.0,0.0,0.078498497,153,0.0,4,3.92292808889E-5,153,3.76789751319E-4,69.95239,401.0193
n6443,DIFFERENTIATE,0.011111111,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.011111111,153,0.0,1,2.90999934924E-5,153,9.41974378297E-5,10.479706,152.0044
n6442,DIETING,0.013157895,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013157895,153,0.0,1,2.91780227578E-5,153,9.41974378297E-5,410.05902,77.25568
n6445,DIGITS,0.02739726,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.02739726,153,0.0,1,3.16612686461E-5,153,9.41974378297E-5,182.45282,-434.4303
